Guid,Name,Type,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,Website,Industry,AnnualRevenue,NumberOfEmployees,Description,IsCustomerPortal,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,IsBuyer,ccrz__CustomField1__c,ccrz__CustomField2__c,ccrz__DataId__c,ccrz__PreventAddrBookSave__c,ccrz__PreventNewAddrCheckout__c,ccrz__PreventNewBillAddrCO__c,ccrz__SourceSystem__c,ccrz__TaxExemptAccount__c,ccrz__UsedByCloudcraze__c,SBQQ__AssetQuantitiesCombined__c,SBQQ__CoTermedContractsCombined__c,SBQQ__CoTerminationEvent__c,SBQQ__ContractCoTermination__c,SBQQ__IgnoreParentContractedPrices__c,SBQQ__PreserveBundle__c,SBQQ__PriceHoldEnd__c,SBQQ__RenewalModel__c,SBQQ__RenewalPricingMethod__c,SBQQ__TaxExempt__c,blng__CustomerProfileId__c,blng__DefaultPaymentType__c,CorporateLocations__c,FranchiseLocations__c,TaxID__c,BillingEmail__c,Test_Field__c,Custom_Account_Picklist__c
a5a96ef5-994a-4d80-a0c1-2340461fc945,Thoughtworks,Customer,19 Airlie Cr,Cecil Hills,NSW,2171,Australia,#N/A,#N/A,#N/A,19 Airlie Cr,Cecil Hills,NSW,2171,Australia,#N/A,#N/A,#N/A,(301) 505-1654 x0660,#N/A,#N/A,Healthcare,2.35005519E8,#N/A,NC North is the leader in Healthcare in Cecil Hills,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a84afc04-0b7d-4350-a71c-a94acc3ce9f3,Thoughtblab,Prospect,5898 Superior Street,Danbury,CT,6816,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(469) 518-8390 x3652,#N/A,#N/A,Insurance,6574015.0,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a87b0d8c-1bc2-4436-8d82-7dd2f01290a0,Jaxworks,Customer,60 Columbus Cir FL 17,New York,NY,10023-5860,United States,#N/A,#N/A,#N/A,6/10 Mount St,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(260) 618-7945 x8108,#N/A,#N/A,Finance,2.3697E10,#N/A,Thrift Bank is the leader in Finance in New York,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a8f280f6-41ba-4f4e-8e04-fb34b166ba24,Zoovu,Customer,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(570) 509-9322,#N/A,#N/A,Construction,9.02787175E8,#N/A,Extensive Enterprise is the leader in Construction in Melbourne,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
aa2fb1fb-eb95-4e51-869f-690643875e0e,Gabcube,Customer,140 Diagonal Rd,Warradale,SA,5046,Australia,#N/A,#N/A,#N/A,140 Diagonal Rd,Warradale,SA,5046,Australia,#N/A,#N/A,#N/A,(814) 760-2602,#N/A,#N/A,Apparel,1.27207233E8,#N/A,Charles Townsend Agency is the leader in Apparel in Warradale,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ab258844-697f-4050-a03d-7bbad014b5ec,Shuffletag,Customer,1 Post St FL 18,San Francisco,CA,94104-5284,United States,#N/A,#N/A,#N/A,3003 E 3rd Ave #201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(412) 850-9249 x1377,#N/A,#N/A,Non Profit,1.90884E11,#N/A,Save the Wild is the leader in Non Profit in San Francisco,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ad5b1e97-6f94-41bd-ba84-f09f2293ef8d,Noba,Customer,6001 Bollinger Canyon Rd,San Ramon,CA,94583-2324,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(832) 618-3146,#N/A,#N/A,Technology,1.38477E11,#N/A,Audioshore is the leader in Technology in San Ramon,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ae8b6ff9-c9a1-462a-8948-68cdbdf82431,Shake Shack,Customer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(269) 228-1053 x9753,#N/A,#N/A,Restaurant,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,168.0,0.0,12-3456789,ap@shakeshak.com,#N/A,#N/A
b0e6bed0-bc1d-4623-a37b-64f0a8aafe03,Meeveo,Customer,"Tesco House, Shire Park, Kestrel Way",Welwyn Garden City,#N/A,AL7 1GA,United Kingdom,#N/A,#N/A,#N/A,"Tesco House, Shire Park, Kestrel Way",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(865) 845-9058 x7676,#N/A,#N/A,Biotechnology,1.46231103E8,#N/A,Western Gas & Electric is the leader in Biotechnology,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
b388e7d1-7838-4236-8214-a59ac7fa6c15,Bluezoom,Prospect,410 Terry Ave N,Seattle,WA,98109-5210,United States,#N/A,#N/A,#N/A,P.O. BOX 81226,Seattle,WA,98108-1300,US,#N/A,#N/A,#N/A,(276) 567-1138,#N/A,#N/A,Higher Education,1.07006E11,#N/A,Heimdall College of Optometry is the leader in Higher Education in Seattle,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
b59e3b42-bc70-4ea6-b477-7e270e17bbeb,Eidel,Customer,45131 Brüsseler Platz,Bavaria,Essen,#N/A,Germany,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(616) 910-4853 x0969,#N/A,#N/A,Government,6.52105621E8,#N/A,Tessier-Ashpool is the leader in Government in Bavaria,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
b655fa24-4d96-415d-a0ce-1b359a2fe04d,Vimbo,Prospect,1234 Hilltop Road,Broomfield,Colorado,80020,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(914) 573-0317 x5223,#N/A,#N/A,Healthcare,#N/A,#N/A,Rachel Adams is the leader in Healthcare in Broomfield,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ba795242-9e5b-4a02-be9d-bf34dbd513e7,Aibox,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(407) 918-7209 x0731,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
be175024-cc12-42c8-b8dd-d02e3a069854,Six Flags Entertainment,Prospect,#N/A,#N/A,TX,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402) 607-4658 x2151,#N/A,#N/A,Entertainment,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,26.0,0.0,12-3456789,ap@sixflags.com,#N/A,#N/A
bfc73cdb-c933-461c-a281-54be736224e8,Photobug,Prospect,2 Graceland Street,Bloomington,IN,47405,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(606) 925-3141,#N/A,#N/A,Manufacturing,3645701.0,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c2239b64-53d1-4861-807b-ec6bcdd0e42d,Bluejam,Customer,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,(256) 770-4592,#N/A,#N/A,Food & Beverage,5.73645303E8,#N/A,Globex Corporation is the leader in Food & Beverage in Melbourne,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c503ee63-97bb-4de6-b706-2c1171fbc8ca,Omba,Customer,5/19-21 Shields St,Redcliffe,QLD,4020,Australia,#N/A,#N/A,#N/A,5/19-21 Shields St,Redcliffe,QLD,4020,Australia,#N/A,#N/A,#N/A,(757) 406-7815 x8110,#N/A,#N/A,Healthcare,2.38658603E8,#N/A,Matt Stecklein Hospital is the leader in Healthcare in Redcliffe,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c6cf9e54-021a-4338-af1c-9bc8fde4b43b,Camimbo,Customer,3500 Deer Creek Road,Palo Alto,CA,35265,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(970) 585-4681,#N/A,#N/A,Shipping,6.524859542E9,#N/A,123 Warehousing is the leader in Shipping in Palo Alto,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c733c042-1422-4b24-8891-2e2557334731,Wikibox,Prospect,920 Sylvan Ave,Mead,CO,80547,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(207) 915-1984,#N/A,#N/A,Communications,5.45047272E8,#N/A,Three Waters is the leader in Communications,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
c7fa7c41-596a-4b9e-aed8-1291aaddd59d,Skinte,Customer,9900 Bren Rd E Ste 300w,Minnetonka,MN,55343-9693,United States,#N/A,#N/A,#N/A,P.O. BOX 1459,Minneapolis,MN,55440-1459,US,#N/A,#N/A,#N/A,(317) 228-6103 x8612,#N/A,#N/A,Shipping,1.57107E11,#N/A,"Input, Inc. is the leader in Shipping in Minnetonka",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
cd80008b-3240-4e35-895b-8bba2e29adcb,Meevee,Customer,2200 W Don Tyson Pkwy,Springdale,AR,72762-6901,United States,#N/A,#N/A,#N/A,P.O. BOX 2020,Springdale,AR,72765-2020,US,#N/A,#N/A,#N/A,(225) 409-8580,#N/A,#N/A,Media,4.1373E10,#N/A,Newslync is the leader in Media in Springdale,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
cdde4c83-f1a1-4bd6-accc-7e68e06f15af,Voomm,Prospect,5757 N Green Bay Ave,Milwaukee,WI,53209-4408,United States,#N/A,#N/A,#N/A,P.O. BOX 591,Milwaukee,WI,53201-0591,US,#N/A,#N/A,#N/A,(443) 718-8711 x4613,#N/A,#N/A,Machinery,3.7179E10,#N/A,General Forge and Foundry is the leader in Machinery in Milwaukee,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
cf098ced-d222-41e5-a097-984af3518b1e,Kwideo,Customer,390 Harris Street,Sydney,NSW,2007,Australia,#N/A,#N/A,#N/A,390 Harris Street,Sydney,NSW,2007,Australia,#N/A,#N/A,#N/A,(312) 440-2802,#N/A,#N/A,Energy,6.39903177E8,#N/A,Petrox Oil Company is the leader in Energy in Sydney,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
cfdaf8af-bdac-4b14-882a-50b54f02bf2b,Buzzshare,Customer,2941 Frview Pk Dr Ste 100,Falls Church,VA,22042,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(435) 229-1948 x7467,#N/A,#N/A,Transportation,3.1469E10,#N/A,Keading Transportation Services is the leader in Transportation in Falls Church,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d0421d9f-ce08-4141-b28b-f1beec63e8c8,Edgepulse,Customer,30 Avenue Montaigne,Paris,Paris,#N/A,France,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(863) 915-9992,#N/A,#N/A,Healthcare,5.25079613E8,#N/A,St. Francis South Side is the leader in Healthcare in Paris,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d05c28e1-d779-4f29-aa2d-4afd5152e33c,Devcast,Customer,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(864) 269-0016 x4738,#N/A,#N/A,Hospitality,7.70881668E8,#N/A,Globo Gym American Corp is the leader in Hospitality in Melbourne,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d2d9a676-f687-4f6b-bd82-306180647fb0,Buzzbean,Prospect,200 West St Bldg 200,New York,NY,10282-2198,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(254) 502-2579 x6925,#N/A,#N/A,Energy,3.9208E10,#N/A,"Voltronics, Inc. is the leader in Energy in New York",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d33155e0-56e9-4d8c-9871-73873fea4969,Jaxspan,Prospect,67 Como Pde,Como,NSW,2226,Australia,#N/A,#N/A,#N/A,67 Como Pde,Como,NSW,2226,Australia,#N/A,#N/A,#N/A,(858) 630-4240,#N/A,#N/A,Consulting,6.8846673E7,#N/A,Megadodo Publications is the leader in Consulting in Como,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d468f3cd-86a9-4808-891a-bd924ac3277e,Eadel,Customer,208 S Akard St,Dallas,TX,75202-4295,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(508) 906-0561,#N/A,#N/A,Automotive,1.46801E11,#N/A,"Regal Machine, Inc. is the leader in Automotive in Dallas",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d7009f21-edcf-4a96-bff2-b2e719bac8dd,Divavu,Customer,1300 Morris Dr Ste 100,Chesterbrook,PA,19087-5594,United States,#N/A,#N/A,#N/A,P.O. BOX 959,Valley Forge,PA,19482-0959,US,#N/A,#N/A,#N/A,(410) 949-1027 x0481,#N/A,#N/A,Manufacturing,1.35962E11,#N/A,Apogee Corp. is the leader in Manufacturing in Chesterbrook,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
da52ebcb-088e-496f-9625-6f7e77228e7a,Vipe,Prospect,1100 Louisiana St FL 10,Houston,TX,77002-5432,United States,#N/A,#N/A,#N/A,P.O. BOX 4324,Houston,TX,77210-4324,US,#N/A,#N/A,#N/A,(312) 724-2318,#N/A,#N/A,Healthcare,2.70279E10,#N/A,Sylvia Birungi Hospital is the leader in Healthcare in Houston,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
da8f3390-43a7-4914-8a10-bec725cda8d6,Jabberstorm,Customer,6/10 Mount St,Hunters Hill,NSW,2110,Australia,#N/A,#N/A,#N/A,6/10 Mount St,Hunters Hill,NSW,2110,Australia,#N/A,#N/A,#N/A,(786) 361-1349,#N/A,#N/A,Healthcare,5.85033103E8,#N/A,CG South is the leader in Healthcare in Hunters Hill,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
db3c2059-05ce-4d54-ac93-babc15862e9e,Wordtune,Prospect,1 Infinite Loop,Cupertino,CA,95014-2083,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(985) 813-7231,#N/A,#N/A,Transportation,2.33715E11,#N/A,Sweetwine Car Service is the leader in Transportation in Cupertino,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
dc7f9804-c8e0-4560-af9d-f0b490bd865d,Yodel,Customer,770 Cochituate Rd Ste 1,Framingham,MA,01701-4698,United States,#N/A,#N/A,#N/A,P.O. BOX 9133,Framingham,MA,01701-9133,US,#N/A,#N/A,#N/A,(972) 781-8872,#N/A,#N/A,Consumer Goods,3.0944938E10,#N/A,Prandial Foods is the leader in Consumer Goods in Framingham,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
dd0cc3e8-a061-4b2d-9983-f70baf551df1,KFC,Customer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(980) 361-1741 x8925,#N/A,#N/A,Restaurant,#N/A,500,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,1500.0,21621.0,78-5876113,ap@kfc.com.invalid.invalid,#N/A,#N/A
de12b6d0-9e76-48ae-8669-b77ff5b16ff1,Oyonder,Prospect,08697 Ryan Junction,Cincinnati,OH,45271,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(917) 443-6140,#N/A,#N/A,Construction,2.0845725E7,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
dee823b1-7b48-4257-ba60-1b4f8908ac83,Kanoodle,Customer,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,(903) 517-2306,#N/A,#N/A,Media,4.2451628E8,#N/A,Sample Company is the leader in Media in Kensington,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
e050bc62-6c3d-475d-8f85-eb3b0fac344c,Oyoba,Customer,178 Campbell Parade,Bondi,NSW,2026,Australia,#N/A,#N/A,#N/A,178 Campbell Parade,Bondi,NSW,2026,Australia,#N/A,#N/A,#N/A,(786) 469-2958 x9725,#N/A,#N/A,Healthcare,5.6873066E8,#N/A,Danielle Bogartz Hospital is the leader in Healthcare in Bondi,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
e06d08f4-fe08-4a5d-b5c8-c35aa6a1dd7b,Shufflester,Prospect,1000 Nicollet Mall,Minneapolis,MN,55403-2542,United States,#N/A,#N/A,#N/A,P.O. BOX 81226,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(510) 580-1300,#N/A,#N/A,Services,7.3785E10,#N/A,"Equality Consulting, LLC is the leader in Services in Minneapolis",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
e147fb16-5e30-4467-8c6b-871b067f064a,Browsecat,Customer,6 Rush St,Woollahra,NSW,2025,Australia,#N/A,#N/A,#N/A,6 Rush St,Woollahra,NSW,2025,Australia,#N/A,#N/A,#N/A,(408) 267-4255,#N/A,#N/A,Insurance,9.43474187E8,#N/A,Rouster and Sideways is the leader in Insurance in Woollahra,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
e228cd3c-8a09-41a3-8104-02ddeb866405,Dynava,Prospect,3 Parkway N Ste 300,Deerfield,IL,60015-2565,United States,#N/A,#N/A,#N/A,23 Lundy Av,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(815) 901-9115,#N/A,#N/A,Transportation,2.9636E10,#N/A,SWD Logistics is the leader in Transportation in Deerfield,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
e29b8445-15a2-4fa5-ac52-619aa0b5a7e4,Voolia,Customer,"16, bd des Italiens",Paris,Paris,#N/A,France,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(203) 775-9578,#N/A,#N/A,Healthcare,7.76395463E8,#N/A,SS South is the leader in Healthcare in Paris,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
